2020-05-10 10:06:08.627 | INFO     | logout:info:26 - 进入了获取数据接口
<tr><th><label for="id_context">Context:</label></th><td><input type="text" name="context" value="&quot;{\&quot;url\&quot;:\&quot;http://www.baidu.com\&quot;,\&quot;method\&quot;:\&quot;GET\&quot;,\&quot;payload\&quot;:\&quot;\&quot;,\&quot;assert\&quot;:\&quot;\u6d4b\u8bd5\&quot;}&quot;" maxlength="5000" minlength="2" required id="id_context"></td></tr>
2020-05-10 16:58:23.378 | INFO     | logout:info:26 - 123
2020-05-10 16:58:23.457 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 16:58:24.148 | INFO     | logout:info:26 - 获取传入的context值{"url":"","method":"GET","payload":"","assert":""},类型为<class 'str'>
2020-05-10 17:01:17.528 | INFO     | logout:info:26 - 123
2020-05-10 17:01:17.534 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 17:01:17.540 | INFO     | logout:info:26 - 获取传入的context值{"url":"","method":"GET","payload":"","assert":""},类型为<class 'str'>
2020-05-10 17:01:17.545 | INFO     | logout:info:26 - data{'name': '测试123', 'description': '12213', 'context': '"{\\"url\\":\\"\\",\\"method\\":\\"GET\\",\\"payload\\":\\"\\",\\"assert\\":\\"\\"}"'},类型为<class 'dict'>
2020-05-10 17:22:08.395 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:35:41.623 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:35:46.232 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:35:48.825 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:35:51.183 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:35:54.122 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:35:57.710 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:00.043 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:04.787 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:08.230 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:11.208 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:14.487 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:20.391 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:23.269 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:25.654 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:36:28.409 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:43:33.219 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:43:45.251 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:43:59.778 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:50:16.816 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:50:33.931 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:50:42.342 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:53:55.819 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:02.626 | INFO     | logout:info:26 - 123
2020-05-10 17:55:02.664 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 17:55:02.690 | INFO     | logout:info:26 - 获取传入的context值{"url":"","method":"GET","payload":"","assert":""},类型为<class 'str'>
2020-05-10 17:55:02.698 | INFO     | logout:info:26 - data{'name': '', 'description': '', 'context': '"{\\"url\\":\\"\\",\\"method\\":\\"GET\\",\\"payload\\":\\"\\",\\"assert\\":\\"\\"}"'},类型为<class 'dict'>
2020-05-10 17:55:04.871 | INFO     | logout:info:26 - 123
2020-05-10 17:55:04.937 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 17:55:04.943 | INFO     | logout:info:26 - 获取传入的context值{"url":"","method":"GET","payload":"","assert":""},类型为<class 'str'>
2020-05-10 17:55:04.950 | INFO     | logout:info:26 - data{'name': '', 'description': '', 'context': '"{\\"url\\":\\"\\",\\"method\\":\\"GET\\",\\"payload\\":\\"\\",\\"assert\\":\\"\\"}"'},类型为<class 'dict'>
2020-05-10 17:55:06.205 | INFO     | logout:info:26 - 123
2020-05-10 17:55:06.210 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 17:55:06.215 | INFO     | logout:info:26 - 获取传入的context值{"url":"","method":"GET","payload":"","assert":""},类型为<class 'str'>
2020-05-10 17:55:06.220 | INFO     | logout:info:26 - data{'name': '', 'description': '', 'context': '"{\\"url\\":\\"\\",\\"method\\":\\"GET\\",\\"payload\\":\\"\\",\\"assert\\":\\"\\"}"'},类型为<class 'dict'>
2020-05-10 17:55:09.498 | INFO     | logout:info:26 - 123
2020-05-10 17:55:09.506 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 17:55:09.511 | INFO     | logout:info:26 - 获取传入的context值,类型为<class 'str'>
2020-05-10 17:55:09.516 | INFO     | logout:info:26 - data{'name': '', 'description': '', 'context': '""'},类型为<class 'dict'>
2020-05-10 17:55:13.637 | INFO     | logout:info:26 - 123
2020-05-10 17:55:13.644 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 17:55:13.652 | INFO     | logout:info:26 - 获取传入的context值,类型为<class 'str'>
2020-05-10 17:55:13.708 | INFO     | logout:info:26 - data{'name': '去3', 'description': '123123', 'context': '""'},类型为<class 'dict'>
2020-05-10 17:55:29.242 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:30.083 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:32.135 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:33.393 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:35.405 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:35.740 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:36.408 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:37.723 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:39.025 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:47.651 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:49.080 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:50.431 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 17:55:58.667 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:07:45.971 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:07:54.661 | INFO     | logout:info:26 - 123
2020-05-10 18:07:54.668 | INFO     | logout:info:26 - 拿到body数据，判断body数据类型为<class 'bytes'>
2020-05-10 18:07:54.673 | INFO     | logout:info:26 - 获取传入的context值{"url":"","method":"GET","payload":"","assert":""},类型为<class 'str'>
2020-05-10 18:07:54.692 | INFO     | logout:info:26 - data{'name': '测试1', 'description': '123213', 'context': '"{\\"url\\":\\"\\",\\"method\\":\\"GET\\",\\"payload\\":\\"\\",\\"assert\\":\\"\\"}"'},类型为<class 'dict'>
2020-05-10 18:47:14.249 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:52:25.495 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:52:28.142 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:52:31.807 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:52:36.921 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:53:50.584 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:54:05.128 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:58:42.216 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:58:43.507 | INFO     | logout:info:26 - 获取到的服务ID3
2020-05-10 18:58:52.023 | INFO     | logout:info:26 - 获取到的服务ID0
2020-05-10 18:58:59.544 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 18:59:02.302 | INFO     | logout:info:26 - 获取到的服务ID3
2020-05-10 19:01:44.601 | INFO     | logout:info:26 - 进入了获取数据接口
2020-05-10 19:01:46.537 | INFO     | logout:info:26 - 获取到的服务ID3
2020-05-10 19:03:57.737 | INFO     | logout:info:26 - 获取到的服务ID3
